id	source	capability	reference_derived_from_direct	coverage_tier	scope_reason	nvrtc-o3_classification	nvrtc-o3_elapsed_ms	nvrtc-o3_shape	nvrtc-o3_cluster	nvrtc-o3_producer	nvrtc-o3_diagnostic	nvvm-o0_classification	nvvm-o0_elapsed_ms	nvvm-o0_shape	nvvm-o0_cluster	nvvm-o0_producer	nvvm-o0_diagnostic	nvvm-o3_classification	nvvm-o3_elapsed_ms	nvvm-o3_shape	nvvm-o3_cluster	nvvm-o3_producer	nvvm-o3_diagnostic	evidence_status
bugs/empty-switch.slang#cuda-1	bugs/empty-switch.slang	cuda_sm_7_0	False	mvp		correct	7626					correct	6664					correct	7088					complete
bugs/frexp-double.slang#cuda-1	bugs/frexp-double.slang	cuda_sm_7_0	False	mvp		correct	7487					correct	6965					correct	7221					complete
bugs/frexp.slang#cuda-1	bugs/frexp.slang	cuda_sm_7_0	False	mvp		correct	7307					correct	7399					correct	7387					complete
bugs/gh-11627-flag-enum-compound-assign.slang#cuda-1	bugs/gh-11627-flag-enum-compound-assign.slang	cuda_sm_7_0	False	mvp		correct	7610					correct	6486					correct	7632					complete
bugs/gh-3637.slang#cuda-1	bugs/gh-3637.slang	cuda_sm_7_0	False	mvp		correct	6624					correct	7302					correct	6700					complete
bugs/gh-3980.slang#cuda-1	bugs/gh-3980.slang	cuda_sm_7_0	False	mvp		correct	7230					correct	7366					correct	7547					complete
bugs/gh-4533.slang#cuda-1	bugs/gh-4533.slang	cuda_sm_7_0	False	mvp		correct	7669					correct	7201					correct	7618					complete
bugs/gh-5776.slang#cuda-1	bugs/gh-5776.slang	cuda_sm_7_0	False	mvp		correct	7502					correct	7211					correct	7612					complete
bugs/gh-7441.slang#cuda-1	bugs/gh-7441.slang	cuda_sm_7_0	False	mvp		correct	5635					correct	6017					correct	5715					complete
bugs/gh-8121.slang#cuda-1	bugs/gh-8121.slang	cuda_sm_7_0	False	mvp		correct	6164					correct	5973					correct	5853					complete
bugs/gh-8185.slang#cuda-1	bugs/gh-8185.slang	cuda_sm_7_0	False	mvp		correct	6305					correct	6280					correct	6100					complete
bugs/legalize-defuse-no-zero-init-non-var-primitive.slang#cuda-1	bugs/legalize-defuse-no-zero-init-non-var-primitive.slang	cuda_sm_7_0	False	mvp		correct	6395					correct	6218					correct	6138					complete
bugs/legalize-defuse-no-zero-init-non-var.slang#cuda-1	bugs/legalize-defuse-no-zero-init-non-var.slang	cuda_sm_7_0	False	mvp		correct	6428					correct	6448					correct	6127					complete
bugs/legalize-defuse-no-zero-init.slang#cuda-1	bugs/legalize-defuse-no-zero-init.slang	cuda_sm_7_0	False	mvp		correct	6578					correct	6644					correct	6420					complete
bugs/loop-optimize.slang#cuda-1	bugs/loop-optimize.slang	cuda_sm_7_0	False	mvp		correct	6429					correct	6654					correct	6439					complete
bugs/matrix-reshape.slang#cuda-1	bugs/matrix-reshape.slang	cuda_sm_7_0	False	mvp		correct	6463					correct	6598					correct	6242					complete
bugs/metal-return-value-lost.slang#cuda-1	bugs/metal-return-value-lost.slang	cuda_sm_7_0	False	mvp		correct	5584					correct	5472					correct	5507					complete
bugs/overload-ambiguous-1.slang#cuda-1	bugs/overload-ambiguous-1.slang	cuda_sm_7_0	False	mvp		correct	5867					correct	5517					correct	5614					complete
bugs/overload-ambiguous-2.slang#cuda-1	bugs/overload-ambiguous-2.slang	cuda_sm_7_0	False	mvp		correct	5954					correct	5760					correct	5785					complete
bugs/overload-ambiguous.slang#cuda-1	bugs/overload-ambiguous.slang	cuda_sm_7_0	False	mvp		correct	6149					correct	5779					correct	5887					complete
bugs/string-inline.slang#cuda-1	bugs/string-inline.slang	cuda_sm_7_0	False	mvp		correct	6270					correct	5804					correct	6013					complete
compute/array-existential-parameter.slang#cuda-1	compute/array-existential-parameter.slang	cuda_sm_7_0	False	mvp		correct	6429					correct	6080					correct	6034					complete
compute/array-param.slang#cuda-1	compute/array-param.slang	cuda_sm_7_0	False	mvp		correct	6442					correct	5993					correct	6141					complete
compute/assoctype-nested-lookup.slang#cuda-1	compute/assoctype-nested-lookup.slang	cuda_sm_7_0	False	mvp		correct	6368					correct	5985					correct	6029					complete
compute/atomics-groupshared.slang#cuda-1	compute/atomics-groupshared.slang	cuda_sm_7_0	False	mvp		correct	5825					correct	5802					correct	5554					complete
compute/atomics.slang#cuda-1	compute/atomics.slang	cuda_sm_7_0	False	mvp		correct	5565					correct	5654					correct	5545					complete
compute/bitcast-64bit.slang#cuda-1	compute/bitcast-64bit.slang	cuda_sm_7_0	False	mvp		correct	5788					correct	5549					correct	5620					complete
compute/bound-check-zero-index.slang#cuda-1	compute/bound-check-zero-index.slang	cuda_sm_7_0	False	mvp		correct	5904					runtime-mismatch	5632		runtime-bounds-zero-index	compiled PTX executed by the CUDA compare-compute harness	slang-test expected/actual runtime result mismatch	runtime-mismatch	5945		runtime-bounds-zero-index	compiled PTX executed by the CUDA compare-compute harness	slang-test expected/actual runtime result mismatch	complete
compute/buffer-layout.slang#cuda-1	compute/buffer-layout.slang	cuda_sm_7_0	False	mvp		correct	5951					correct	5520					correct	5811					complete
compute/byte-address-buffer-64bit.slang#cuda-1	compute/byte-address-buffer-64bit.slang	cuda_sm_7_0	True	mvp		correct	6011					correct	6673					correct	6087					complete
compute/byte-address-buffer-aligned.slang#cuda-1	compute/byte-address-buffer-aligned.slang	cuda_sm_7_0	False	mvp		correct	6205					correct	7116					correct	5976					complete
compute/byte-address-buffer-array.slang#cuda-1	compute/byte-address-buffer-array.slang	cuda_sm_7_0	False	mvp		correct	6233					correct	7008					correct	5952					complete
compute/byte-address-buffer-atomic-mixed-width-12265.slang#cuda-1	compute/byte-address-buffer-atomic-mixed-width-12265.slang	cuda_sm_7_0	False	mvp		infrastructure	5883		infrastructure-native-reference	NVRTC/toolkit or generated reference contract	warning[E41012]: profile implicitly upgraded	runtime-mismatch	6047		runtime-sm90-mixed-width-atomic	compiled PTX executed by the CUDA compare-compute harness	warning[E41012]: profile implicitly upgraded	runtime-mismatch	5870		runtime-sm90-mixed-width-atomic	compiled PTX executed by the CUDA compare-compute harness	warning[E41012]: profile implicitly upgraded	complete
compute/byte-address-buffer-atomic-via-helper-12265.slang#cuda-1	compute/byte-address-buffer-atomic-via-helper-12265.slang	cuda_sm_7_0	False	mvp		correct	5624					correct	6113					correct	5706					complete
compute/byte-address-buffer-singlearg-float3-11592.slang#cuda-1	compute/byte-address-buffer-singlearg-float3-11592.slang	cuda_sm_7_0	True	mvp		correct	5805					correct	5885					correct	5631					complete
compute/byte-address-buffer.slang#cuda-1	compute/byte-address-buffer.slang	cuda_sm_7_0	True	mvp		correct	5728					correct	6007					correct	5721					complete
compute/byte-address-buffer.slang#cuda-2	compute/byte-address-buffer.slang	cuda_sm_7_0	True	mvp		correct	6024					correct	5797					correct	5804					complete
compute/column-major.slang#cuda-1	compute/column-major.slang	cuda_sm_7_0	False	mvp		correct	6072					correct	5888					correct	5918					complete
compute/constant-buffer-memory-packing.slang#cuda-1	compute/constant-buffer-memory-packing.slang	cuda_sm_7_0	False	mvp		correct	6090					correct	6090					correct	5990					complete
compute/dot1-generic.slang#cuda-1	compute/dot1-generic.slang	cuda_sm_7_0	False	mvp		correct	6127					correct	6125					correct	6036					complete
compute/dot1.slang#cuda-1	compute/dot1.slang	cuda_sm_7_0	False	mvp		correct	5924					correct	5847					correct	5802					complete
compute/dynamic-dispatch-1.slang#cuda-1	compute/dynamic-dispatch-1.slang	cuda_sm_7_0	False	mvp		correct	5920					correct	6123					correct	5782					complete
compute/dynamic-dispatch-10.slang#cuda-1	compute/dynamic-dispatch-10.slang	cuda_sm_7_0	False	mvp		correct	5714					correct	5991					correct	5632					complete
compute/dynamic-dispatch-13.slang#cuda-1	compute/dynamic-dispatch-13.slang	cuda_sm_7_0	False	mvp		correct	5767					correct	6023					correct	5521					complete
compute/dynamic-dispatch-15.slang#cuda-1	compute/dynamic-dispatch-15.slang	cuda_sm_7_0	False	mvp		correct	5962					correct	6066					correct	5666					complete
compute/dynamic-dispatch-16.slang#cuda-1	compute/dynamic-dispatch-16.slang	cuda_sm_7_0	False	mvp		correct	6002					correct	5764					correct	5671					complete
compute/dynamic-dispatch-17.slang#cuda-1	compute/dynamic-dispatch-17.slang	cuda_sm_7_0	False	mvp		correct	6176					correct	5954					correct	5813					complete
compute/dynamic-dispatch-18.slang#cuda-1	compute/dynamic-dispatch-18.slang	cuda_sm_7_0	False	mvp		correct	6022					correct	6082					correct	5912					complete
compute/dynamic-dispatch-19.slang#cuda-1	compute/dynamic-dispatch-19.slang	cuda_sm_7_0	False	mvp		correct	6035					correct	6031					correct	5908					complete
compute/dynamic-dispatch-2.slang#cuda-1	compute/dynamic-dispatch-2.slang	cuda_sm_7_0	False	mvp		correct	5866					correct	6001					correct	5918					complete
